generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2635000,34,3.15501,-6945.02,43.9379,0.431667
2640000,38,-0.516652,-6939.68,34.8227,0.401
2645000,37,-10.4762,-6936.4,44.6069,0.426
2650000,41,4.58137,-6951.83,51.0175,0.4255
2655000,38,-3.98466,-6935.42,37.2999,0.452
2660000,35,3.8851,-6922.81,46.3051,0.423
2665000,36,1.56327,-6933.64,34.3368,0.4072
2670000,36,-2.82497,-6943.94,47.3716,0.425833
2675000,39,-10.2823,-6956.62,30.9232,0.413
2680000,44,7.3332,-6943.96,49.2342,0.427778
2685000,40,6.8056,-6943.38,42.733,0.428
2690000,43,5.00628,-6928.73,40.3517,0.415
2695000,38,0.484764,-6957.22,37.0903,0.428
2700000,35,3.81782,-6948.37,34.3798,0.4
2705000,37,-4.2907,-6960.86,34.3608,0.411
2710000,32,-6.34583,-6973.09,27.0365,0.422571
2715000,33,-0.220755,-6955.76,31.9917,0.382
2720000,34,3.25497,-6936.75,31.8989,0.4058
2725000,29,0.83375,-6964.59,36.0448,0.4
2730000,36,4.18303,-6918.33,32.3613,0.388
2735000,37,3.58235,-6957.85,34.41,0.412
2740000,33,5.29792,-6958.62,36.8305,0.412941
2745000,35,1.90298,-6958.44,34.0903,0.42
2750000,37,3.98794,-6964.13,40.788,0.419217
2755000,45,4.31666,-6950.21,46.1081,0.442857
2760000,38,7.73068,-6957.52,42.6679,0.449
2765000,31,7.54305,-6963.85,36.6917,0.466
2770000,39,10.8363,-6943.25,33.3797,0.441
2775000,29,-0.208474,-6960.83,25.0423,0.4014
2780000,32,-0.834265,-6947.9,36.6218,0.433
2785000,37,2.24342,-6975.34,43.7679,0.435
2790000,39,11.4619,-6923.71,32.8283,0.451
2795000,35,4.29856,-6979.34,32.5917,0.411
2800000,38,-0.795036,-6962.48,37.4081,0.444
2805000,35,7.0879,-6967.62,35.5601,0.448
2810000,34,5.49137,-6962.82,30.2693,0.452
2815000,47,7.74303,-6914.38,33.7993,0.452
2820000,29,1.59219,-6972.48,33.0186,0.4231
2825000,29,2.34435,-6956.21,24.5321,0.429
2830000,38,6.31163,-6922.19,36.6025,0.439
2835000,33,2.2736,-6958.21,32.0466,0.431
2840000,37,6.39477,-6952.59,34.558,0.46
2845000,39,1.80878,-6942.39,36.0034,0.439
2850000,47,0.770494,-6927.41,47.6443,0.444
2855000,37,-0.246355,-6956.57,29.8703,0.453
2860000,35,1.1617,-6956.3,41.9598,0.438
2865000,31,7.58658,-6948.53,34.9491,0.413667
2870000,35,-3.00188,-6933.28,33.5685,0.39
2875000,35,3.57489,-6934.09,31.9729,0.41825
2880000,38,2.76995,-6927.92,49.7834,0.442
2885000,38,11.7062,-6924.48,46.1597,0.435
2890000,34,2.96364,-6956.92,30.396,0.421
2895000,36,9.11378,-6972.95,34.1268,0.451
2900000,32,3.71965,-6954.69,34.6471,0.428
2905000,31,5.47818,-6969.63,35.4721,0.436
2910000,32,0.138792,-6966.3,31.5015,0.412974
2915000,38,-5.21746,-6964.43,33.2947,0.438
2920000,29,4.22465,-6965.54,30.4448,0.4155
2925000,36,3.4297,-6962.18,37.0455,0.432
2930000,39,1.58958,-6934.75,38.6574,0.436
2935000,32,3.13342,-6968.03,29.5975,0.399
2940000,37,3.65325,-6945.81,36.006,0.413
2945000,36,0.661321,-6951.64,40.2754,0.414
2950000,35,2.46574,-6945.5,32.3678,0.422
2955000,34,3.93188,-6960.97,42.4526,0.421
2960000,34,7.23111,-6975.32,35.2321,0.43284
2965000,36,-0.371945,-6953.96,40.7735,0.426111
2970000,31,4.56477,-6953.36,32.1706,0.436
2975000,31,4.0909,-6951.4,30.402,0.411
2980000,35,2.21562,-6955.24,42.7817,0.4134
2985000,39,2.87289,-6957.72,46.4396,0.432
2990000,33,3.05052,-6963.14,32.2645,0.445667
2995000,35,5.61793,-6951.94,29.8432,0.412833
3000000,42,-0.720127,-6930.11,53.2814,0.445
3005000,39,2.56139,-6928.35,44.8459,0.469
3010000,31,-0.368506,-6956.36,35.7148,0.413833
3015000,39,-2.56741,-6948.75,33.6348,0.432632
3020000,37,3.91012,-6939.5,37.2564,0.417727
3025000,40,3.09705,-6951.98,40.3047,0.456857
3030000,45,10.0931,-6947.47,44.2718,0.439
3035000,32,2.49806,-6959.01,33.7582,0.437
3040000,40,3.13269,-6959.77,30.5482,0.426
3045000,36,4.15333,-6972.19,31.829,0.468
3050000,38,-0.526189,-6955.24,50.5718,0.44
3055000,39,-2.4943,-6958.35,38.8464,0.435765
3060000,40,3.80094,-6954.13,34.3156,0.423
3065000,37,3.17453,-6955.25,35.5983,0.388
3070000,37,-3.21858,-6962.18,34.7853,0.443
3075000,27,0.233751,-6974.39,26.0814,0.406889
3080000,38,6.66409,-6946.28,34.4926,0.419
3085000,34,6.80952,-6970.72,30.8812,0.413
3090000,37,5.30206,-6962.31,46.7885,0.441
3095000,40,5.52143,-6931.89,41.2083,0.441
3100000,38,7.51404,-6927.59,35.1082,0.416
3105000,38,-2.92898,-6952.13,34.54,0.439059
3110000,32,2.70632,-6964.8,29.6303,0.425
3115000,35,-4.96394,-6968.3,35.437,0.448778
3120000,38,3.9837,-6958.52,33.373,0.435
3125000,36,-0.0880713,-6956.73,33.5747,0.415
3130000,32,3.46907,-6968.61,26.8167,0.4345
3135000,36,0.688777,-6962.61,35.4082,0.45
3140000,35,6.08497,-6961.36,30.2763,0.432769
3145000,44,9.64467,-6933.45,36.778,0.44
3150000,38,-1.37819,-6933.94,48.1457,0.422286
3155000,48,7.64519,-6918.62,52.2818,0.433167
3160000,34,-1.72928,-6952.48,24.8341,0.427143
3165000,36,4.38842,-6951.46,30.9992,0.434
3170000,49,12.7763,-6941.89,38.8751,0.458538
3175000,35,-3.58503,-6948.66,43.0801,0.42
3180000,37,6.30619,-6926.55,33.8136,0.439
3185000,35,3.30307,-6939.56,35.8973,0.413
3190000,39,1.96781,-6947.2,42.2772,0.442
3195000,36,10.5141,-6938.01,37.3246,0.417
3200000,44,-4.99003,-6933.98,66.0893,0.408
3205000,37,0.396372,-6947.43,27.346,0.419
3210000,43,2.93633,-6915.22,47.0082,0.453
3215000,35,1.8523,-6949.3,32.3989,0.409
3220000,37,-3.30561,-6928.48,26.1767,0.424
3225000,32,-1.69805,-6950.44,30.4963,0.442
3230000,42,-6.99872,-6927.02,52.4871,0.451
3235000,46,-11.4869,-6938.65,40.5899,0.409
3240000,40,8.98785,-6946.67,37.4071,0.419877
3245000,52,3.76691,-6914.49,45.3259,0.48
3250000,45,1.59937,-6943.38,50.6494,0.482444
3255000,42,-0.671814,-6935.06,49.294,0.44325
3260000,38,-3.4953,-6948.1,32.3685,0.444
3265000,35,2.67924,-6943.76,39.9295,0.4182
3270000,43,3.2703,-6917.57,32.1003,0.444
3275000,39,1.13571,-6936.5,37.7441,0.442167
3280000,26,-0.74408,-6959.69,29.4773,0.381
3285000,39,-3.92541,-6947.77,41.7084,0.415
3290000,44,1.12385,-6950.17,49.1125,0.465
3295000,35,-10.9254,-6950.68,32.3971,0.405
3300000,44,-6.97576,-6915.27,42.5445,0.4394
3305000,45,0.358662,-6937.38,51.7808,0.446
3310000,44,2.18523,-6927.22,41.2522,0.446
3315000,28,-0.896534,-6967.03,37.8138,0.355
3320000,35,1.61908,-6950.3,39.4919,0.406
3325000,44,0.571848,-6933.17,58.6634,0.462
3330000,43,2.24563,-6930.66,36.3114,0.474
3335000,43,0.376516,-6927.74,43.6966,0.4508
3340000,42,-0.218233,-6946.32,45.768,0.4465
3345000,54,5.50176,-6929.13,56.1783,0.457
3350000,52,-5.14625,-6934.29,46.3789,0.4504
3355000,35,-2.9448,-6951.7,25.7289,0.413833
3360000,46,-13.8339,-6922.66,45.2742,0.427
3365000,47,-4.74264,-6929.59,56.6916,0.454
3370000,33,-3.936,-6978.97,38.9224,0.421231
3375000,30,2.9956,-6969.21,28.6046,0.413
3380000,39,0.118682,-6937.35,44.8789,0.449
3385000,31,-6.78619,-6960.35,39.2919,0.407
3390000,44,-1.31559,-6933.3,29.9322,0.440273
3395000,32,2.42865,-6953.22,39.2417,0.406
3400000,36,1.0613,-6941.61,32.8535,0.43
3405000,34,-4.26809,-6957.53,37.9432,0.441
3410000,30,-2.28453,-6943.97,29.4062,0.384
3415000,44,-6.35828,-6920.43,35.1169,0.426
3420000,36,-0.838203,-6951.73,52.2851,0.453
3425000,40,-10.5891,-6942.3,48.5599,0.434
3430000,37,-0.730386,-6938.59,46.3928,0.465
3435000,36,-0.904267,-6939.86,33.8016,0.424556
3440000,31,3.3171,-6940.26,25.5788,0.42975
3445000,47,-9.15181,-6918.34,49.1597,0.436667
3450000,45,0.0277857,-6934.95,31.6708,0.461
3455000,37,-2.53175,-6962.77,41.0248,0.4315
3460000,38,6.31453,-6945.35,47.6965,0.433
3465000,32,-2.3704,-6957.88,28.5192,0.4115
3470000,35,-12.1128,-6947.6,31.6248,0.433083
3475000,39,5.07943,-6934.29,39.6112,0.447
3480000,30,2.65783,-6942.57,28.3734,0.404
3485000,43,-5.00472,-6930.1,55.6026,0.424
3490000,34,6.67092,-6959.71,36.6418,0.449
3495000,39,4.95944,-6944.99,34.8591,0.436389
3500000,43,-8.34124,-6921.96,47.2605,0.441
3505000,40,-0.974496,-6951.36,46.8552,0.461
3510000,48,-4.82347,-6935.25,46.523,0.424
3515000,48,0.323731,-6926.89,42.923,0.484
3520000,44,-4.39991,-6933.83,44.8778,0.392
3525000,30,5.74077,-6956.17,23.374,0.413
3530000,39,0.983061,-6930.78,37.3439,0.419
3535000,40,-4.02992,-6933.07,27.7528,0.417
3540000,33,5.82862,-6974.69,28.1665,0.389
3545000,41,-4.1706,-6926.11,42.3328,0.434
3550000,39,-2.47525,-6932.36,55.1296,0.422462
3555000,40,5.73797,-6938.69,33.7901,0.3995
3560000,36,-7.62356,-6949.56,30.2198,0.41625
3565000,40,5.15946,-6929.29,33.0878,0.41825
3570000,37,0.583822,-6946.07,27.682,0.465
3575000,38,-0.52997,-6943.23,46.3242,0.416
3580000,35,-5.92849,-6967.42,38.9476,0.4115
3585000,32,0.200896,-6948.38,25.4681,0.4
3590000,42,5.66444,-6935.51,59.9055,0.4355
3595000,40,-7.31006,-6962.69,39.498,0.4455
3600000,34,0.704339,-6956.71,33.6094,0.438
3605000,32,-2.86521,-6968.34,25.9301,0.435429
3610000,36,-1.13128,-6941.34,34.7777,0.43
3615000,35,1.74736,-6947.36,38.4217,0.408
3620000,46,8.99345,-6947.17,39.0658,0.433
3625000,40,7.72274,-6942.59,38.6827,0.447
3630000,32,-6.67221,-6948.57,24.9081,0.399
3635000,38,1.08289,-6934.88,31.4749,0.455
3640000,39,-2.93278,-6947.07,41.1509,0.4395
3645000,37,-1.80314,-6936.13,27.7311,0.42525
3650000,33,0.330339,-6943.57,32.1189,0.42
3655000,35,-0.383075,-6940.09,38.6008,0.444
3660000,34,-1.728,-6959.04,27.6241,0.397
3665000,31,2.04413,-6948,23.0101,0.431
3670000,33,-0.240927,-6930.82,29.2753,0.439
3675000,31,-10.8502,-6944.09,31.8095,0.422375
3680000,40,-0.453309,-6937.14,28.8997,0.425
3685000,38,0.988083,-6939.5,32.7017,0.432
3690000,37,-6.81886,-6951.65,35.9494,0.423333
3695000,34,-1.78722,-6947.57,27.1087,0.42
3700000,40,1.57613,-6945.96,38.9949,0.4555
3705000,35,1.69204,-6945.59,32.25,0.454
3710000,38,-0.811689,-6942.01,39.4662,0.4405
3715000,38,-2.32723,-6934.8,39.2872,0.434
3720000,33,1.61285,-6936.41,30.7401,0.4302
3725000,31,2.17383,-6941.47,29.5612,0.4042
3730000,44,3.58439,-6946.69,59.1182,0.4392
3735000,41,1.2571,-6929.54,42.7856,0.439
3740000,42,-5.37323,-6960.2,34.4587,0.448
3745000,39,-5.74271,-6935.32,50.1321,0.408
3750000,38,-10.7094,-6954.59,32.6432,0.448889
3755000,39,-2.32628,-6930.79,34.3557,0.398
3760000,37,-7.42232,-6939.1,39.8759,0.414
3765000,35,-1.50113,-6938.17,45.8468,0.368
3770000,36,4.20202,-6961.34,37.966,0.466
3775000,38,-0.200908,-6951.46,44.0969,0.441
3780000,40,0.331284,-6953.06,34.0781,0.432389
3785000,35,-6.14059,-6960.89,48.9192,0.439
3790000,37,-0.863121,-6939.39,44.8395,0.381
3795000,35,9.27882,-6938.91,32.619,0.411
3800000,31,-11.0303,-6950.63,32.0597,0.42
3805000,41,-9.22892,-6953.45,60.5784,0.425833
3810000,40,-2.13616,-6934.15,38.4225,0.468
3815000,40,-5.42242,-6908.85,46.9031,0.427091
3820000,35,-1.21753,-6957.55,39.9984,0.423
3825000,40,-8.16099,-6934.26,36.1264,0.42
3830000,39,-10.9065,-6929.59,35.3162,0.431385
3835000,40,-0.399839,-6943.14,27.8053,0.433
3840000,42,-2.55019,-6952.2,51.4518,0.42175
3845000,38,4.44547,-6939.36,39.0839,0.449167
3850000,39,-1.65457,-6943,30.4181,0.41975
3855000,47,-3.98497,-6956.47,36.327,0.451091
3860000,41,3.424,-6939.45,46.6186,0.455909
3865000,41,5.51375,-6926.9,46.9477,0.442
3870000,42,-9.15751,-6933.64,40.8652,0.453
3875000,35,-7.97641,-6932.87,32.7757,0.452769
3880000,46,7.58643,-6922.69,48.3284,0.4525
3885000,35,6.42781,-6936.87,42.9832,0.440529
3890000,36,-10.2506,-6950.26,31.1658,0.430083
3895000,50,9.4375,-6934.55,53.3821,0.4645
3900000,37,-0.728183,-6924.14,24.1,0.4544
3905000,41,-0.314317,-6924.97,36.7432,0.451
3910000,52,-5.97584,-6932.65,60.9138,0.461333
3915000,48,6.16955,-6921.7,53.5703,0.462333
3920000,40,-5.23692,-6934.93,38.4625,0.418
3925000,37,1.05865,-6928.63,26.882,0.433
3930000,39,-5.77207,-6915,45.2805,0.389
3935000,44,-7.75115,-6929.09,46.1894,0.409
3940000,37,-1.9579,-6929.06,38.6775,0.452
3945000,50,3.12745,-6928.94,49.095,0.432429
3950000,46,2.18363,-6931.86,45.8922,0.397
3955000,44,-8.90691,-6929.16,44.9779,0.474
3960000,48,1.42594,-6938.4,58.2169,0.478
3965000,41,-9.74782,-6935.46,38.7368,0.450875
3970000,37,-9.8342,-6949.2,38.9762,0.404
3975000,39,-5.36128,-6960.69,40.8793,0.437471
3980000,42,-2.56131,-6920.52,33.4341,0.436
3985000,40,-8.27686,-6932.72,40.7751,0.43675
3990000,37,-6.65747,-6923.83,32.3554,0.411
3995000,37,-2.77568,-6927.52,33.2028,0.419
4000000,37,-3.9922,-6938.64,37.3501,0.437
4005000,38,-8.1407,-6944.19,45.1133,0.446
4010000,40,-11.1715,-6949.66,54.7329,0.461
4015000,37,-8.51092,-6926.09,27.8607,0.409
4020000,38,0.524898,-6936.6,30.9749,0.447333
4025000,40,-6.86517,-6940.82,40.8184,0.467
4030000,40,-11.1066,-6939.09,35.2837,0.433
4035000,46,-2.59605,-6941.11,35.1775,0.437
4040000,42,1.10086,-6941.5,49.0917,0.444333
4045000,36,1.85874,-6948.01,29.7982,0.437271
4050000,37,-4.05502,-6938.39,33.9276,0.472
4055000,37,2.64314,-6953.91,46.4046,0.423
4060000,34,-0.417661,-6959.66,28.5478,0.424
4065000,39,4.18177,-6943.07,35.2909,0.438583
4070000,38,-0.9778,-6933.87,38.6607,0.424
4075000,37,4.68231,-6938.66,45.0537,0.441
4080000,38,-3.86075,-6949.09,45.6809,0.436
4085000,44,-8.4672,-6940.88,48.5225,0.386
4090000,37,-0.0176223,-6954.76,38.5341,0.435
4095000,36,-3.75641,-6940.72,31.8088,0.398
4100000,42,0.195801,-6920.94,38.2534,0.437
4105000,36,-1.21291,-6956.01,43.5456,0.414067
4110000,38,-2.10386,-6933.75,37.5326,0.401
4115000,34,-0.711228,-6945.17,38.9746,0.40525
4120000,32,0.925199,-6941.59,36.7856,0.408833
4125000,36,-0.716407,-6957.73,33.3741,0.3945
4130000,35,-1.41916,-6951.57,32.196,0.438
4135000,36,-2.16313,-6943.36,48.9222,0.401
4140000,38,-7.44644,-6931.38,33.7143,0.42025
4145000,38,1.59656,-6937.06,34.1405,0.434
4150000,34,-5.58508,-6923.23,35.7669,0.422
4155000,35,-3.43427,-6958.23,27.2343,0.416958
4160000,37,-7.34901,-6939.84,43.204,0.423
4165000,38,-2.6511,-6934.47,31.5817,0.423
4170000,40,3.67614,-6959.6,38.8272,0.437333
4175000,42,3.93175,-6955.54,35.3384,0.442
4180000,34,2.81183,-6947.62,33.1359,0.442786
4185000,46,-4.25772,-6922.76,42.3477,0.417
4190000,45,-8.26259,-6925.75,43.5834,0.431
4195000,38,-2.20349,-6934.99,36.0779,0.435667
4200000,35,1.76638,-6944.18,34.2673,0.387
4205000,38,-1.60192,-6936.87,33.5547,0.414
4210000,36,-0.880862,-6926.6,32.8962,0.428
4215000,44,-6.04293,-6928.87,46.5774,0.408286
4220000,38,-5.70648,-6936.12,37.2405,0.42125
4225000,38,-4.27337,-6947.26,41.4442,0.433
4230000,52,7.53541,-6921.82,41.6047,0.463
4235000,46,2.10522,-6913.02,39.8745,0.449
4240000,40,-4.82532,-6939.02,47.393,0.405
4245000,35,-5.00171,-6955.56,44.2986,0.42
4250000,35,2.63607,-6952.62,38.5804,0.433
4255000,37,-6.73064,-6925.06,35.7848,0.429105
4260000,39,6.94258,-6952.35,41.3916,0.43275
4265000,48,2.47069,-6943.84,46.6789,0.441
4270000,44,6.25007,-6939.16,44.7787,0.439
4275000,44,-7.01715,-6925.96,40.964,0.416
4280000,36,-2.18863,-6934.84,30.2894,0.421
4285000,38,-4.68129,-6946.76,33.794,0.416
4290000,40,4.03649,-6946.89,46.9276,0.4245
4295000,33,6.57319,-6959.46,28.6543,0.459
4300000,34,1.24186,-6946.35,29.4787,0.395
4305000,40,6.53559,-6935.17,43.1543,0.455
4310000,36,-6.51162,-6956.9,33.7784,0.422
4315000,43,3.04751,-6965.51,43.7398,0.4188
4320000,40,7.08316,-6966.64,44.5382,0.439
4325000,38,-1.15777,-6930.91,36.4289,0.443
4330000,43,-1.14478,-6939.14,42.7458,0.445923
4335000,42,-1.25703,-6947.07,38.4957,0.442
4340000,38,5.19191,-6922.94,34.4002,0.444
4345000,38,1.66901,-6948.61,44.5539,0.429
4350000,39,1.26717,-6934.15,31.455,0.441
4355000,37,-0.799447,-6971.48,38.103,0.445
4360000,37,0.164537,-6940.41,31.3482,0.444
4365000,35,-9.246,-6933.11,37.8685,0.4328
4370000,34,-1.47239,-6929.94,26.1662,0.415
4375000,31,-8.28324,-6935.34,25.1993,0.421
4380000,37,-4.34095,-6937.25,41.8248,0.447
4385000,38,-4.21628,-6928.38,31.0892,0.444
4390000,35,-1.04265,-6931.87,57.594,0.422
4395000,33,-2.38269,-6935.42,35.7492,0.432714
4400000,36,-1.36064,-6927.39,43.7746,0.426
4405000,42,1.10115,-6932.37,40.1905,0.444
4410000,43,-0.483623,-6940.17,41.9528,0.434917
4415000,37,-1.86101,-6931.88,46.9186,0.381
4420000,48,-6.54843,-6918.63,55.3129,0.465
4425000,44,-0.562419,-6917.18,44.4597,0.431
4430000,44,-1.70442,-6940.35,45.0328,0.412
4435000,41,-1.15497,-6943.57,41.9037,0.435333
4440000,43,4.47298,-6923.89,37.6525,0.464
4445000,41,-2.51328,-6920.72,40.7212,0.432
4450000,48,0.4651,-6940.28,57.3525,0.45
4455000,35,0.509296,-6950.82,34.6118,0.46
4460000,44,3.31957,-6912.08,33.8516,0.44
4465000,51,1.03171,-6916.49,43.9339,0.4612
4470000,49,-1.51933,-6912.62,52.9242,0.45375
4475000,47,13.935,-6926.23,38.8021,0.453
4480000,49,3.434,-6896.08,53.1002,0.465
4485000,39,-0.841418,-6930.84,40.8738,0.445
4490000,48,-1.93889,-6903.03,43.7725,0.444
4495000,44,7.87671,-6940.81,40.2097,0.44895
4500000,40,6.74011,-6931.01,34.8535,0.434
4505000,40,2.46913,-6926.65,34.2461,0.4485
4510000,39,0.637228,-6943.57,52.1149,0.438
4515000,43,8.56178,-6953.03,54.0025,0.429
4520000,38,3.47072,-6930.75,38.0441,0.4348
4525000,48,6.94037,-6937.98,56.4648,0.463
4530000,45,-6.65654,-6952.21,46.2723,0.468
4535000,40,6.89442,-6947.03,38.8529,0.435
4540000,35,3.76704,-6919.01,32.2169,0.421
4545000,34,-2.91055,-6911.74,31.3543,0.412
4550000,37,9.87731,-6967.64,32.6441,0.432
4555000,35,2.57727,-6928.85,25.9826,0.438
4560000,33,6.82567,-6951.52,30.0008,0.437
4565000,40,-2.72382,-6938.33,40.6844,0.43
4570000,42,-6.42051,-6934.95,51.0983,0.443
4575000,44,2.82878,-6927.11,44.6671,0.456333
4580000,37,1.1909,-6927.68,39.27,0.401
4585000,39,1.35638,-6928.67,43.8222,0.419
4590000,31,-0.0635675,-6949.27,22.5002,0.386
4595000,43,-7.85613,-6924.67,43.632,0.415
4600000,44,-4.88885,-6926.27,42.2997,0.4358
4605000,36,-11.8911,-6922.03,33.8785,0.438667
4610000,45,0.194087,-6927.5,50.3225,0.424
4615000,39,-4.55691,-6940.69,29.2563,0.427667
4620000,45,-0.00725716,-6913.38,46.9084,0.4476
4625000,39,-9.13915,-6950.88,36.1715,0.426
4630000,38,-16.3391,-6942.27,32.7143,0.402
4635000,40,-1.85861,-6925.62,45.2521,0.45425
4640000,40,0.0257109,-6948.12,42.0503,0.4235
4645000,39,3.59251,-6931.36,34.945,0.456
4650000,43,5.26986,-6938.03,35.9008,0.451
4655000,39,-0.781762,-6923.19,32.3621,0.426286
4660000,39,2.09097,-6942.92,34.2073,0.432167
4665000,39,-1.00874,-6946.39,43.3001,0.413
4670000,29,-3.35962,-6963.16,32.7866,0.443
4675000,41,1.18656,-6927.05,44.5617,0.456
4680000,42,-1.46106,-6924.98,42.6327,0.456
4685000,38,3.13798,-6930.92,38.942,0.4486
4690000,30,1.38431,-6965.67,21.7045,0.428706
4695000,38,-3.3847,-6935.42,46.873,0.47
4700000,39,-2.87945,-6932.13,39.8766,0.43
4705000,31,-2.38582,-6962.61,29.5713,0.438
4710000,41,-6.64702,-6930.06,44.426,0.42
4715000,36,-1.92482,-6925.28,35.5952,0.449
4720000,34,2.65899,-6952.78,33.7045,0.408429
4725000,35,-0.802866,-6939.54,36.6406,0.412
4730000,37,-7.38511,-6933.38,47.228,0.425
4735000,38,2.11197,-6950.64,32.575,0.4276
4740000,39,-0.489281,-6915.39,44.6555,0.45
4745000,44,-6.15077,-6930.34,38.0274,0.428
4750000,50,1.36988,-6941.19,51.9129,0.442
4755000,44,-1.55283,-6912,61.8289,0.457
4760000,43,-3.84751,-6923.55,46.7627,0.404667
4765000,38,-8.50358,-6936.78,37.0217,0.463
4770000,42,-9.70749,-6940.05,46.6321,0.43
4775000,42,-3.19508,-6936.9,41.0567,0.456
4780000,43,-3.67126,-6922.02,51.5827,0.427417
4785000,41,0.451507,-6922.83,40.0602,0.423667
4790000,42,1.8925,-6943.16,48.2425,0.45
4795000,40,6.86288,-6910.05,45.0568,0.4485
4800000,37,-0.234342,-6920.36,41.1785,0.413
4805000,40,-0.870433,-6921.05,41.7438,0.442
4810000,47,1.65114,-6923.1,42.5707,0.411
4815000,39,-1.38488,-6952.52,45.4496,0.435095
4820000,46,5.68879,-6925.66,37.5334,0.444
4825000,41,2.17636,-6946.86,48.7308,0.468
4830000,39,-7.8545,-6944.16,43.5158,0.42975
4835000,40,-4.09065,-6939.25,41.1779,0.409667
4840000,37,-8.50374,-6948.7,38.0288,0.403
4845000,36,-4.78882,-6944.54,32.0645,0.419
4850000,32,-7.25808,-6966.12,28.5879,0.407
4855000,35,1.72955,-6932.6,34.3966,0.415
4860000,38,-1.80804,-6944.18,37.7108,0.414111
4865000,45,-4.04841,-6932.09,53.7322,0.426
4870000,35,7.63266,-6953.85,38.7423,0.463
4875000,37,-2.8427,-6929.75,41.7049,0.41575
4880000,43,-2.80803,-6947.75,48.0844,0.436933
4885000,36,-12.6303,-6948.83,29.9923,0.434
4890000,36,-9.68964,-6943.27,43.3958,0.425333
4895000,40,-0.0152565,-6932.16,46.1496,0.456
4900000,41,-4.14914,-6931.87,43.781,0.429
4905000,39,1.84813,-6944.39,38.0709,0.441667
4910000,38,-2.26004,-6937.66,48.5952,0.429
4915000,34,1.68352,-6956.56,31.2606,0.422
4920000,45,-0.979964,-6927.28,45.4223,0.440429
4925000,43,-2.56274,-6930.27,48.128,0.450333
4930000,36,-12.8444,-6951.56,26.353,0.4165
4935000,41,-1.51809,-6929.84,43.9461,0.445
4940000,43,-11.0442,-6937.42,36.3219,0.424
4945000,39,-11.3881,-6944.92,44.5253,0.412
4950000,41,-10.1821,-6924.37,38.1651,0.422
4955000,35,-6.04093,-6955.03,45.6668,0.417
4960000,33,-2.89326,-6961.09,33.679,0.431571
4965000,34,-1.37033,-6931.82,32.1184,0.405
4970000,30,-5.74999,-6942.15,23.3802,0.423
4975000,31,-2.26702,-6964.82,32.8355,0.4
4980000,41,-2.26506,-6949.85,28.6811,0.437222
4985000,32,3.80494,-6954.22,44.9624,0.468
4990000,37,-2.75212,-6926.88,42.3292,0.433
4995000,33,2.32812,-6938.91,34.038,0.432
5000000,35,2.87859,-6942.49,35.8713,0.424
5005000,38,5.27029,-6951.74,34.2699,0.433
5010000,39,5.90427,-6946.04,36.3392,0.438462
5015000,40,0.845008,-6951.48,47.1553,0.445
5020000,35,5.4909,-6935.76,41.6352,0.416
5025000,38,0.0370533,-6937.09,34.5736,0.424
5030000,35,-0.661538,-6942.21,42.2903,0.41675
5035000,37,-8.27525,-6926.5,34.67,0.41
5040000,36,-2.95182,-6950.54,38.5739,0.462
5045000,41,-2.24586,-6944.91,51.5654,0.439
5050000,53,-17.5935,-6910.31,56.1242,0.447
5055000,45,2.53487,-6930.26,46.2591,0.454
5060000,41,-6.59759,-6963.05,37.4597,0.421
5065000,37,-4.16656,-6944.01,49.4223,0.468
5070000,38,0.37407,-6930.57,37.7179,0.422667
5075000,42,4.35156,-6936.15,47.7501,0.456
5080000,45,2.12777,-6944.24,48.6108,0.46
5085000,33,5.23496,-6977.09,40.4224,0.414
5090000,36,-7.7148,-6928.4,32.7963,0.415
5095000,40,-7.17878,-6926.15,41.4559,0.407
5100000,42,-12.9476,-6934.2,38.4654,0.441
5105000,40,7.5306,-6932.57,40.0041,0.4385
5110000,28,3.52484,-6962.99,22.7384,0.363
5115000,37,2.87202,-6931.56,40.8703,0.437667
5120000,44,8.28631,-6930.24,45.4635,0.487
5125000,42,0.966311,-6919.5,41.9882,0.451
5130000,41,-5.59354,-6926.52,41.1083,0.4466
5135000,35,-7.87774,-6945.06,24.6113,0.431
5140000,27,2.74487,-6958.23,31.8909,0.406
5145000,30,-3.11844,-6959.58,37.6105,0.423333
5150000,35,4.13099,-6944.75,36.0555,0.435333
5155000,29,1.7214,-6974.33,27.5077,0.388
5160000,34,-3.74671,-6928.91,43.3567,0.413
5165000,36,0.0433989,-6928.49,29.4078,0.409
5170000,32,-3.07186,-6944.12,20.7247,0.408
5175000,31,-4.43402,-6957.22,27.7189,0.412333
5180000,35,-0.0305494,-6937.64,29.2979,0.425
5185000,38,5.4487,-6939.11,45.6242,0.425
5190000,34,7.01545,-6967.98,26.1411,0.453
5195000,40,2.55047,-6925.15,50.1825,0.436
5200000,31,0.233962,-6941.22,39.0703,0.427
5205000,41,5.3551,-6936,34.353,0.4344
5210000,37,2.30833,-6938.81,35.6489,0.435
5215000,34,-1.05689,-6938.87,29.2019,0.437
5220000,31,-0.0766205,-6990.47,36.3,0.422286
5225000,31,1.55099,-6952.64,30.7988,0.449
5230000,36,-6.50963,-6957.39,31.19,0.434077
5235000,35,1.13265,-6959.89,38.0672,0.434571
5240000,37,2.8573,-6941.99,36.8769,0.414
